userID;animeID;rating;date
36783;269;8;May 5, 2016
36783;30276;10;May 5, 2016
36784;19365;5;Mar 20, 2018
36785;5507;9;Jan 20, 2011
36786;1604;10;Apr 23, 2016
36786;14227;10;Jan 14, 2016
36786;28677;9;Jan 14, 2016
36786;20507;10;Jan 14, 2016
36786;29976;6;Jan 14, 2016
36786;16498;10;Jan 15, 2016
36786;21881;10;Jan 15, 2016
36786;11757;10;Jan 15, 2016
36786;1535;8;Jan 18, 2017
36786;9989;10;Jan 30, 2017
36786;1567;9;Jul 2, 2015
36787;34240;9;Aug 20, 2017
36788;30015;6;Jul 3, 2016
36789;36038;8;Nov 18, 2017
36790;30218;5;Apr 30, 2017
36790;10690;8;Dec 6, 2014
36790;29941;5;Jan 2, 2018
36790;34204;7;Jul 30, 2017
36790;34257;3;May 7, 2017
36791;30831;9;Jan 7, 2017
36792;33322;7;Aug 3, 2017
36792;10845;7;Jul 31, 2017
36792;12239;6;Jul 31, 2017
36792;10465;7;Jul 31, 2017
36793;21995;10;Dec 13, 2015
36794;18897;6;Jul 11, 2014
36795;23333;7;Jun 24, 2017
36796;35968;8;Jun 29, 2018
36796;24833;5;Oct 8, 2018
36797;7058;6;Jul 3, 2011
36797;123;9;Mar 22, 2011
36797;1829;10;Sep 3, 2011
36798;33244;8;Dec 27, 2016
36798;36470;9;May 10, 2018
36799;8425;10;Nov 7, 2012
36800;24405;9;Jun 18, 2016
36801;10721;10;Dec 23, 2011
36801;1554;9;Jan 13, 2011
36801;16;9;Jul 5, 2010
36801;2001;7;Oct 28, 2011
36801;4224;8;Sep 20, 2011
36801;9289;8;Sep 26, 2011
36802;1023;10;Jul 20, 2009
36802;523;10;Jun 30, 2009
36802;915;9;Jun 30, 2009
36802;589;10;Jun 30, 2009
36803;14967;10;Feb 21, 2013
36803;15379;10;Feb 7, 2013
36803;13161;10;Jan 23, 2013
36803;10213;10;Jan 4, 2013
36803;5958;10;Jan 4, 2013
36803;11757;10;Jan 5, 2013
36803;14811;9;Mar 28, 2013
36803;11933;10;May 1, 2013
36804;16498;9;Aug 9, 2014
36804;18679;7;Jul 15, 2014
36804;11285;8;Jul 15, 2014
36804;11757;7;Jul 16, 2014
36804;12445;9;Oct 19, 2015
36804;6547;10;Oct 19, 2015
36804;14813;9;Oct 9, 2015
36805;1695;9;Dec 24, 2014
36806;35507;10;Jan 20, 2018
36806;31499;10;Jan 21, 2018
36807;3572;10;Sep 1, 2012
36807;2924;10;Sep 7, 2012
36808;5299;1;Feb 12, 2017
36809;4224;10;Jan 31, 2014
36810;21;10;Apr 16, 2012
36811;17513;5;Jun 27, 2015
36812;3702;8;Sep 1, 2008
36812;2025;10;Sep 11, 2008
36813;10163;9;Jun 29, 2011
36814;9253;10;Jul 19, 2013
36814;457;10;Jul 21, 2013
36814;22535;7;May 23, 2015
36815;8861;7;Dec 4, 2014
36815;1535;9;Jun 14, 2013
36815;5680;10;Jun 16, 2013
36815;11757;4;Mar 13, 2015
36815;9926;10;Mar 29, 2013
36815;325;7;Mar 29, 2013
36816;10321;10;Aug 14, 2011
36816;10162;9;Sep 4, 2011
36817;28979;10;Jul 17, 2016
36817;3455;10;Jul 17, 2016
36818;120;10;Aug 28, 2010
36819;23273;10;Jun 21, 2015
36820;33478;7;Dec 19, 2017
36820;36038;10;Dec 19, 2017
36820;35241;8;Dec 21, 2017
36820;34618;10;Dec 24, 2017
36820;35079;10;Dec 25, 2017
36820;35639;6;Dec 30, 2017
36820;35427;8;Dec 31, 2017
36820;36220;9;Jan 1, 2018
36820;36475;9;Jul 1, 2018
36820;35968;10;Jun 21, 2018
36820;35756;7;Jun 22, 2018
36820;34102;4;Jun 28, 2017
36820;32262;10;Jun 28, 2017
36820;33502;9;Jun 28, 2017
36820;21431;8;Jun 29, 2014
36820;36470;5;Jun 29, 2018
36820;34798;10;Mar 22, 2018
36820;36548;7;Mar 25, 2018
36820;35222;9;Mar 25, 2018
36820;35860;9;Mar 26, 2018
36820;35905;6;Mar 26, 2018
36820;35839;10;Mar 28, 2018
36820;28391;1;Mar 29, 2016
36820;31442;8;Mar 30, 2016
36820;34964;9;Mar 30, 2018
36820;35889;8;Mar 30, 2018
36820;35828;8;Mar 30, 2018
36820;34902;10;Sep 19, 2017
36820;34012;10;Sep 20, 2017
36820;36316;4;Sep 20, 2018
36820;37210;9;Sep 20, 2018
36820;34494;10;Sep 22, 2017
36820;36906;8;Sep 22, 2018
36820;36817;7;Sep 23, 2018
36820;37171;10;Sep 23, 2018
36820;35240;9;Sep 24, 2017
36820;34177;7;Sep 25, 2017
36820;32360;1;Sep 26, 2016
36820;35507;10;Sep 27, 2017
36820;34933;10;Sep 29, 2017
36820;37259;10;Sep 30, 2018
36821;4382;3;Sep 24, 2016
36822;13759;10;Dec 24, 2014
36823;32615;8;Apr 2, 2017
36823;33003;4;Apr 4, 2017
36823;18689;6;Dec 12, 2016
36823;25839;7;Dec 16, 2016
36823;31890;8;Dec 30, 2016
36823;11761;8;Dec 9, 2016
36823;32979;6;Feb 12, 2017
36823;27989;10;Jan 15, 2017
36823;5454;6;Jan 2, 2017
36823;30740;7;Jan 21, 2017
36823;31952;7;Jan 24, 2017
36823;32309;9;Mar 16, 2017
36823;30795;8;Mar 4, 2017
36823;28387;8;Mar 6, 2017
36823;31478;7;Oct 13, 2016
36823;30383;7;Oct 14, 2016
36823;31240;8;Oct 20, 2016
36823;30014;8;Oct 25, 2016
36823;23273;7;Oct 7, 2016
36823;18495;10;Oct 8, 2016
36824;16067;10;Apr 6, 2016
36825;2476;10;Apr 10, 2012
36826;28999;9;Aug 2, 2018
36826;23273;10;Jun 17, 2017
36827;24833;9;Jan 30, 2016
36828;8769;8;Feb 14, 2016
36828;28999;6;Feb 22, 2016
36828;13759;9;Nov 16, 2015
36828;11757;7;Oct 29, 2015
36828;6547;7;Oct 29, 2015
36829;11061;9;Aug 1, 2015
36829;2946;7;Aug 26, 2015
36830;16870;5;Jul 24, 2015
36831;25537;10;Jan 18, 2018
36832;603;9;Oct 3, 2010
36832;5507;10;Oct 3, 2010
36832;1618;9;Oct 5, 2010
36832;8074;6;Oct 6, 2010
36833;6060;7;Dec 25, 2017
36833;6978;6;Jun 2, 2016
36833;15037;5;Jun 22, 2015
36833;4876;5;Jun 26, 2012
36833;3060;5;Jun 30, 2011
36833;2053;4;Jun 6, 2011
36833;1255;10;Jun 9, 2011
36833;3889;3;May 11, 2016
36833;3010;6;May 13, 2015
36833;30771;8;May 16, 2015
36833;6078;3;Nov 10, 2017
36833;10718;6;Nov 5, 2017
36834;2476;1;Jan 17, 2015
36835;35120;10;Jan 12, 2018
36835;330;7;May 8, 2017
36836;13125;9;Apr 28, 2013
36836;10408;10;Dec 31, 2012
36836;2236;10;Dec 31, 2012
36836;1689;8;Dec 31, 2012
36836;3731;9;Feb 25, 2013
36836;13601;10;Mar 21, 2013
36836;8142;9;May 29, 2013
36836;16498;10;Sep 29, 2013
36837;6211;9;Aug 20, 2012
36837;5940;5;Feb 12, 2010
36837;600;1;May 10, 2010
36838;28623;6;Jun 26, 2016
36839;31592;8;Sep 17, 2016
36840;1210;10;Dec 6, 2014
36841;4106;6;Jan 23, 2017
36841;2001;8;Jan 23, 2017
36842;15771;8;Mar 10, 2017
36843;9314;7;Oct 16, 2012
36843;6547;6;Oct 17, 2012
36844;14199;8;Sep 5, 2015
36845;1293;9;Dec 14, 2014
36845;2904;9;Nov 14, 2014
36845;1575;9;Nov 14, 2014
36845;19;10;Nov 14, 2014
36845;30;10;Nov 15, 2014
36845;339;8;Nov 16, 2014
36845;387;9;Nov 18, 2014
36845;486;9;Nov 19, 2014
36845;5420;9;Nov 22, 2014
36845;440;10;Nov 25, 2014
36845;9989;9;Nov 27, 2014
36845;199;10;Nov 27, 2014
36845;13759;9;Nov 28, 2014
36845;14813;9;Nov 29, 2014
36845;32;10;Nov 30, 2014
36845;527;10;Nov 30, 2014
36845;24;8;Nov 30, 2014
36845;164;10;Oct 25, 2014
36845;578;10;Oct 25, 2014
36845;226;9;Oct 26, 2014
36845;1889;9;Oct 26, 2014
36845;16498;9;Oct 27, 2014
36845;9253;10;Oct 28, 2014
36845;5114;10;Oct 29, 2014
36845;1535;10;Oct 31, 2014
36846;3702;8;Jul 15, 2014
36847;1604;9;Jun 16, 2010
36848;16498;10;Oct 2, 2014
36848;5682;9;Oct 4, 2014
36848;1535;10;Oct 4, 2014
36849;150;9;Mar 19, 2009
36850;12365;10;Dec 22, 2014
36851;269;7;Feb 27, 2015
36852;23273;10;Jun 6, 2016
36852;24075;8;Oct 12, 2015
36852;16524;8;Oct 19, 2015
36852;11759;8;Oct 26, 2015
36853;9919;8;Dec 23, 2011
36853;5680;10;Jan 24, 2011
36854;34445;9;Dec 2, 2017
36854;35557;9;Nov 4, 2017
36855;143;7;Jul 15, 2013
36855;2904;10;Oct 1, 2008
36856;18857;1;Jan 26, 2014
36857;918;10;Aug 4, 2012
36857;15417;10;Oct 27, 2012
36858;13125;10;Apr 10, 2013
36859;4866;9;Jun 15, 2012
36860;28927;4;Jan 5, 2016
36860;20583;9;Jan 9, 2016
36861;23847;10;Sep 13, 2015
36862;2403;2;Sep 22, 2016
36863;34550;7;Jun 16, 2017
36864;6875;8;Oct 3, 2010
36865;813;9;Jun 29, 2014
36865;20543;6;May 2, 2014
36865;14837;8;Sep 18, 2013
36865;21659;7;Sep 4, 2014
36866;4898;10;Apr 6, 2012
36866;10379;10;Apr 6, 2012
36867;2985;8;Jul 14, 2010
36868;11499;2;Sep 26, 2018
36869;1482;10;Oct 29, 2011
36870;16664;10;Sep 2, 2015
36871;1887;9;Aug 22, 2009
36872;15379;8;Apr 10, 2014
36873;9756;10;Jun 14, 2017
36873;11061;10;Jun 29, 2017
36874;7817;7;Jun 26, 2010
36875;31240;10;Sep 18, 2016
36876;22547;4;Jun 17, 2017
36876;4657;7;Jun 17, 2017
36877;11499;7;Dec 14, 2014
36877;23847;9;Jul 19, 2015
36878;9756;9;Jan 19, 2015
36879;4896;4;Aug 27, 2016
36880;10110;9;Dec 31, 2013
36880;20021;7;Dec 31, 2013
36880;21507;8;Jul 7, 2014
36881;35851;9;Aug 14, 2018
36882;11235;9;Feb 17, 2012
36883;298;9;Jun 7, 2008
36884;31240;8;Nov 26, 2016
36885;2001;10;Sep 5, 2010
36885;94;5;Sep 6, 2010
36885;486;10;Sep 7, 2010
36886;6547;10;Feb 27, 2012
36887;813;10;Apr 22, 2012
36888;81;10;Oct 31, 2008
36889;19815;10;Jul 17, 2014
36890;1;10;Apr 2, 2018
36891;9253;10;May 6, 2018
36892;11757;8;Nov 13, 2012
36893;2476;8;Dec 21, 2008
36894;6880;7;Jan 3, 2012
36894;20;6;Nov 29, 2009
36894;1535;9;Nov 29, 2009
36894;5525;8;Oct 16, 2011
36894;10161;9;Sep 17, 2011
36895;3455;6;Mar 28, 2011
36896;21639;8;Dec 31, 2015
36897;227;7;Jul 10, 2018
36897;35849;3;Jul 8, 2018
36897;36475;7;Nov 4, 2018
36897;37245;7;Sep 25, 2018
36897;37259;7;Sep 30, 2018
36898;4214;8;Aug 17, 2009
36898;2993;9;Aug 17, 2009
36898;1532;9;Aug 17, 2009
36898;850;9;Aug 17, 2009
36898;855;10;Aug 20, 2009
36898;6205;9;Nov 30, 2009
36898;5680;9;Sep 30, 2009
36899;7724;10;Jan 5, 2014
36900;5958;5;Jun 21, 2013
36900;7817;9;Jun 21, 2013
36901;232;9;Jun 11, 2016
36902;19815;2;Jan 17, 2017
36903;16742;8;Jan 2, 2016
36903;30831;8;Mar 19, 2016
36903;13125;9;Oct 16, 2015
36903;7724;7;Sep 20, 2015
36903;23623;9;Sep 21, 2015
36903;28999;8;Sep 27, 2015
36904;19429;7;Apr 3, 2015
36904;30091;3;Jan 26, 2017
36904;22687;6;Mar 9, 2015
36905;11843;10;Dec 31, 2013
36905;317;7;Jan 2, 2014
36905;10161;9;Jan 3, 2014
36906;2747;9;Dec 30, 2007
36907;1829;5;Dec 16, 2014
36908;14345;8;Aug 12, 2015
36909;32108;8;Mar 11, 2016
36909;13535;9;Nov 3, 2014
36910;14345;9;Jul 19, 2013
36910;16397;7;May 29, 2013
36910;863;9;May 30, 2013
36910;11887;8;May 30, 2013
36911;2001;10;Jun 18, 2009
36912;7817;9;Jun 12, 2012
36913;2279;6;Aug 22, 2011
36913;579;7;Feb 27, 2010
36913;76;6;Jul 16, 2011
36913;407;5;Mar 23, 2013
36913;3907;9;Mar 25, 2010
36913;11101;7;May 14, 2013
36914;34572;3;Feb 2, 2018
36914;35120;10;Jan 11, 2018
36914;34566;8;Jan 29, 2018
36914;30694;6;Mar 25, 2018
36915;3785;2;Jan 19, 2014
36916;908;6;May 6, 2012
36917;1403;6;Nov 11, 2017
36917;33505;6;Nov 12, 2017
36918;17265;3;Apr 23, 2014
36919;21;9;Feb 22, 2016
36920;248;5;May 23, 2010
36920;3588;8;Nov 21, 2008
36920;4581;7;Nov 21, 2008
36921;21995;8;Dec 2, 2018
36922;488;10;Dec 17, 2008
36922;4811;9;Feb 20, 2009
36922;2034;9;Mar 8, 2009
36923;57;8;Dec 30, 2009
36923;857;5;Dec 30, 2009
36924;13163;8;May 22, 2013
36924;6205;5;May 22, 2013
36924;15085;3;May 22, 2013
36925;9989;7;Aug 23, 2013
36926;23755;6;Jul 21, 2017
36926;5114;9;Jul 22, 2017
36927;514;5;Aug 11, 2015
36927;7724;9;Jul 11, 2015
36928;28805;10;Dec 12, 2016
36929;1535;5;Jul 23, 2012
36930;28623;7;Jan 14, 2018
36931;18153;8;Jan 21, 2014
36931;34540;9;Nov 5, 2017
36932;6811;2;Feb 22, 2010
36932;169;1;Mar 10, 2010
36933;934;10;Oct 13, 2018
36934;31043;9;Apr 6, 2016
36934;1735;6;Aug 25, 2015
36934;31404;7;Aug 4, 2016
36934;16067;9;Aug 5, 2014
36934;6547;8;Aug 7, 2016
36934;11433;8;Dec 2, 2014
36934;30240;8;Dec 23, 2015
36934;8074;7;Dec 29, 2015
36934;9253;10;Dec 30, 2014
36934;7817;9;Feb 12, 2015
36934;28677;8;Jan 25, 2016
36934;853;8;Jan 26, 2015
36934;22135;9;Jan 27, 2015
36934;6594;10;Jan 5, 2015
36934;31964;9;Jul 11, 2016
36934;19815;8;Jul 2, 2014
36934;30654;8;Jul 24, 2016
36934;30015;3;Jul 25, 2016
36934;4224;9;Jul 3, 2014
36934;14813;9;Jul 30, 2015
36934;1195;10;Jul 5, 2014
36934;27633;7;Jul 7, 2015
36934;23289;9;Jul 7, 2015
36934;20047;8;Jul 8, 2014
36934;11319;10;Jul 9, 2014
36934;8525;8;Jun 7, 2015
36934;14513;8;Mar 11, 2015
36934;10075;9;Mar 21, 2016
36934;30831;8;Mar 21, 2016
36934;710;8;Mar 28, 2016
36934;11887;8;Mar 6, 2015
36934;11633;9;Nov 26, 2014
36934;20583;8;Oct 12, 2014
36934;22535;8;Oct 22, 2015
36934;11061;10;Oct 9, 2014
36935;8557;8;Apr 11, 2018
36935;10378;8;Apr 13, 2018
36935;16910;8;Apr 17, 2018
36935;34012;7;Apr 18, 2018
36935;36049;8;Apr 2, 2018
36935;31804;6;Apr 23, 2018
36935;35839;10;Apr 3, 2018
36935;33352;9;Apr 4, 2018
36935;35073;6;Apr 6, 2018
36935;27969;8;Aug 12, 2018
36935;35589;8;Aug 12, 2018
36935;14833;8;Aug 28, 2017
36935;35503;9;Aug 4, 2018
36935;3449;7;Dec 1, 2017
36935;35712;8;Dec 10, 2017
36935;587;7;Dec 13, 2017
36935;7054;9;Dec 13, 2017
36935;6045;7;Dec 19, 2017
36935;15379;9;Dec 2, 2017
36935;9656;7;Dec 26, 2017
36935;11887;8;Dec 27, 2017
36935;30385;8;Dec 3, 2017
36935;227;8;Dec 30, 2017
36935;20973;8;Dec 4, 2017
36935;17777;7;Dec 6, 2017
36935;12549;7;Dec 8, 2017
36935;24765;8;Dec 9, 2017
36935;14345;5;Feb 1, 2018
36935;11933;9;Feb 12, 2018
36935;31636;8;Feb 17, 2018
36935;36038;9;Feb 19, 2018
36935;8525;9;Feb 20, 2018
36935;36840;6;Feb 27, 2018
36935;34403;6;Feb 8, 2018
36935;18677;9;Feb 9, 2018
36935;6203;8;Jan 12, 2018
36935;31500;9;Jan 13, 2018
36935;14741;6;Jan 22, 2018
36935;855;9;Jan 3, 2018
36935;18671;5;Jan 30, 2018
36935;35997;8;Jan 31, 2018
36935;22147;9;Jan 5, 2018
36935;4535;8;Jan 8, 2018
36935;35968;9;Jul 12, 2018
36935;37095;9;Jul 13, 2018
36935;34494;8;Jul 14, 2018
36935;31376;9;Jul 19, 2018
36935;12783;7;Jul 23, 2017
36935;8407;10;Jul 23, 2017
36935;9790;9;Jul 23, 2017
36935;15809;9;Jul 24, 2017
36935;32262;8;Jul 29, 2017
36935;33783;2;Jul 29, 2018
36935;37171;8;Jul 29, 2018
36935;36873;5;Jul 30, 2018
36935;36906;8;Jul 30, 2018
36935;2104;9;Jul 31, 2017
36935;35756;9;Jul 9, 2018
36935;16706;9;Mar 2, 2018
36935;35540;8;Mar 25, 2018
36935;35905;8;Mar 27, 2018
36935;34382;8;Mar 28, 2018
36935;33834;8;Mar 5, 2018
36935;35062;6;May 11, 2018
36935;37188;6;May 21, 2018
36935;36397;6;May 23, 2018
36935;35849;4;May 27, 2018
36935;11785;8;Nov 10, 2017
36935;26023;8;Nov 11, 2017
36935;15699;8;Nov 11, 2017
36935;34902;8;Nov 13, 2017
36935;20047;9;Nov 13, 2017
36935;2030;9;Nov 18, 2017
36935;32924;8;Nov 20, 2017
36935;22057;7;Nov 22, 2017
36935;20457;8;Nov 22, 2017
36935;3342;5;Nov 25, 2017
36935;489;7;Nov 30, 2017
36935;5341;9;Nov 7, 2017
36935;8630;8;Nov 9, 2017
36935;33489;10;Oct 17, 2017
36935;18679;10;Oct 21, 2017
36935;2966;9;Oct 25, 2017
36935;19815;6;Oct 30, 2017
36935;3417;6;Oct 8, 2017
36935;9750;7;Sep 14, 2017
36935;28121;8;Sep 19, 2017
36935;32887;8;Sep 22, 2017
36935;3588;7;Sep 30, 2017
36935;33731;8;Sep 5, 2017
36936;19315;2;May 19, 2014
36937;18679;10;Dec 10, 2014
36938;29786;9;Mar 28, 2016
36939;30385;2;Apr 6, 2016
36939;13535;5;Dec 10, 2015
36939;31043;7;Nov 1, 2016
36939;11061;6;Nov 28, 2015
36940;32281;8;Nov 25, 2016
36941;35968;9;Aug 14, 2018
36942;10257;9;Jan 31, 2013
36943;22147;7;Oct 23, 2017
36944;23273;6;Apr 17, 2017
36944;33489;10;Aug 11, 2018
36944;32281;9;Jul 28, 2017
36945;13405;9;Jan 2, 2017
36945;19945;1;Mar 23, 2017
36946;9645;7;Apr 16, 2015
36947;35838;10;Dec 8, 2017
36947;34599;10;Oct 17, 2017
36947;32901;1;Oct 18, 2017
36948;1087;10;Jun 23, 2017
36949;33;7;Mar 16, 2016
36949;9253;10;Mar 21, 2016
36949;82;7;May 10, 2016
36949;820;8;May 3, 2016
36950;1;10;Mar 29, 2017
36951;269;7;Aug 19, 2015
36952;32105;8;Dec 9, 2016
36953;31772;6;Apr 12, 2016
36954;21;10;Dec 6, 2009
36955;22199;4;Aug 27, 2015
36956;1;10;Jul 3, 2018
36957;9253;10;Oct 26, 2014
36958;16498;10;May 3, 2016
36958;859;8;May 3, 2016
36959;6746;10;Aug 31, 2010
36960;12069;10;Jul 14, 2013
36960;468;9;Mar 6, 2015
36960;949;9;May 31, 2013
36960;205;9;Oct 7, 2013
36960;3702;8;Sep 19, 2013
36960;30;8;Sep 20, 2013
36960;32;10;Sep 20, 2013
36960;263;10;Sep 20, 2013
36960;849;9;Sep 20, 2013
36961;20355;7;Oct 18, 2013
36962;20057;9;Sep 29, 2016
36963;18679;10;Dec 29, 2017
36964;6547;10;Jul 10, 2013
36965;12471;5;Aug 2, 2013
36966;21995;2;Sep 30, 2017
36967;1;3;Dec 21, 2016
36967;32686;8;Dec 23, 2016
36967;143;9;Dec 28, 2016
36967;22297;5;Feb 26, 2017
36967;879;10;Jun 22, 2017
36967;28701;4;Mar 2, 2017
36967;32086;2;May 22, 2017
36967;22835;5;May 23, 2017
36967;34375;9;May 23, 2017
36967;34284;9;Nov 15, 2017
36967;26351;5;Nov 28, 2016
36967;467;7;Nov 30, 2016
36967;6203;6;Oct 12, 2016
36967;4535;9;Oct 18, 2016
36967;2167;3;Oct 19, 2016
36968;29089;7;Jul 21, 2017
36969;19221;6;Mar 5, 2016
36969;15227;10;Oct 29, 2018
36970;601;8;May 25, 2018
36971;243;10;Jun 12, 2013
36972;34636;10;Dec 16, 2017
36973;14663;10;Feb 18, 2015
36974;20787;5;Jul 13, 2014
36974;18897;8;Jul 14, 2014
36974;6594;10;Sep 23, 2014
36975;22835;10;Apr 1, 2018
36976;4224;10;Aug 18, 2009
36977;11757;8;Jan 10, 2013
36978;1723;10;Jul 3, 2010
36979;5114;10;Dec 22, 2017
36979;11757;1;Jul 6, 2018
36980;19315;1;Apr 11, 2016
36980;13125;10;Apr 2, 2016
36980;5081;1;Apr 8, 2016
36980;6547;3;Mar 22, 2016
36980;25519;7;Mar 23, 2016
36980;29513;10;Mar 23, 2016
36980;28999;1;Mar 23, 2016
36980;387;9;Mar 23, 2016
36980;10721;8;Mar 24, 2016
36980;31695;10;Mar 24, 2016
36980;28981;1;Mar 25, 2016
36980;16528;9;Mar 26, 2016
36980;9014;2;Mar 27, 2016
36980;14669;9;Mar 28, 2016
36980;9756;10;Mar 29, 2016
36980;11799;5;May 10, 2016
36980;30;3;May 14, 2017
36981;34928;10;Apr 23, 2017
36982;193;3;Jan 28, 2012
36982;322;10;Jan 28, 2012
36983;3457;3;Aug 15, 2016
36984;22319;9;Oct 11, 2016
36985;13391;8;Apr 3, 2015
36985;1120;8;Feb 8, 2015
36985;21469;10;Feb 8, 2015
36986;28423;7;Sep 26, 2015
36987;10161;10;Aug 22, 2011
36988;134;10;Feb 20, 2011
36989;2129;9;Aug 2, 2008
36989;4214;7;Jan 11, 2009
36989;4789;9;Jan 11, 2009
36989;1004;10;Jun 20, 2008
36990;20031;9;Aug 11, 2015
36991;2167;10;Feb 21, 2009
36992;32542;8;Jun 22, 2017
36992;24833;9;Jun 22, 2017
36992;33506;8;Jun 26, 2017
36992;32182;9;Oct 29, 2018
36992;25183;5;Oct 29, 2018
36992;28223;10;Sep 1, 2016
36993;13601;9;Apr 8, 2013
36993;10620;7;Dec 11, 2011
36993;12189;6;Dec 24, 2012
36993;9331;5;Dec 24, 2012
36993;8074;7;Dec 24, 2012
36993;10588;9;Dec 24, 2012
36993;11757;9;Dec 24, 2012
36993;14741;6;Dec 24, 2012
36993;6547;10;Dec 25, 2012
36993;4224;8;Dec 25, 2012
36993;45;8;Jan 16, 2012
36993;9756;10;Mar 20, 2011
36993;226;7;Mar 21, 2011
36993;1726;5;Nov 25, 2011
36994;5114;10;Apr 8, 2018
36995;2476;7;Mar 10, 2018
36996;6547;10;Jun 27, 2014
36996;2251;10;Jun 30, 2014
36997;5781;10;Apr 28, 2016
36997;24475;8;Jan 24, 2017
36997;31327;8;Jan 26, 2017
36998;384;4;Aug 8, 2010
36998;2268;6;Jun 10, 2010
36998;3086;6;Oct 13, 2009
36999;2002;7;Oct 4, 2010
37000;9088;6;Dec 21, 2015
37000;23333;6;Dec 21, 2015
37000;26441;7;Dec 21, 2015
37000;30276;9;Dec 23, 2015
37000;25867;6;Dec 24, 2015
37000;28223;8;Dec 26, 2015
37001;37349;4;Dec 2, 2018
37002;34451;6;Mar 7, 2018
37002;30778;5;Mar 8, 2018
37003;5040;10;Mar 18, 2009
37004;34240;9;Dec 17, 2016
37004;356;8;Dec 19, 2016
37004;22535;9;Dec 3, 2016
37004;31988;8;Dec 31, 2016
37004;21881;6;Mar 16, 2017
37004;27989;9;Nov 19, 2016
37005;10578;5;May 7, 2012
37006;263;10;Sep 12, 2012
37007;34383;1;Aug 11, 2018
37008;34542;7;Dec 23, 2017
37008;28851;7;Jun 30, 2017
37008;35507;5;Oct 27, 2017
37009;29803;7;Dec 31, 2017
37010;27899;8;Mar 26, 2015
37011;9756;10;Sep 1, 2013
37011;8795;10;Sep 8, 2013
37012;4789;9;Apr 4, 2010
37012;44;9;Apr 6, 2010
37012;1575;10;Dec 29, 2009
37012;2129;7;Jul 21, 2010
37013;8129;8;Dec 6, 2010
37014;121;10;Jun 18, 2007
37015;1535;9;May 2, 2009
37016;593;3;Feb 21, 2015
37017;12149;5;Jul 15, 2012
37018;19315;3;Apr 1, 2015
37019;33206;8;Apr 5, 2017
37020;23283;5;Oct 25, 2014
37021;6045;5;Apr 17, 2017
37022;11771;10;Apr 8, 2012
37022;1557;10;Feb 21, 2013
37023;16498;10;Jun 1, 2013
37024;935;9;Jul 11, 2009
37025;9014;9;Aug 28, 2015
37026;31098;9;Jun 27, 2017
37026;29854;9;Jun 27, 2017
37027;24833;8;Feb 7, 2018
37028;32901;8;Aug 15, 2017
37029;32615;9;Mar 31, 2017
37030;20047;7;Aug 20, 2017
37031;6444;10;Feb 28, 2010
37031;1604;10;May 12, 2009
37031;20;10;May 12, 2009
37032;37991;9;Nov 23, 2018
37033;63;9;Mar 9, 2010
37033;4744;8;Mar 9, 2010
37034;4981;9;Jan 29, 2009
37035;22199;8;Aug 6, 2017
37036;12189;8;Oct 3, 2013
37037;2001;10;Jun 17, 2008
37038;16201;3;Apr 14, 2016
37039;269;8;Aug 21, 2010
37040;34240;9;Oct 19, 2016
37041;457;10;Oct 11, 2010
37041;7059;7;Oct 12, 2010
37042;11741;9;Sep 16, 2018
37043;5162;8;Jan 27, 2009
37043;4214;9;Nov 25, 2008
37043;72;10;Oct 7, 2008
37044;1089;7;Feb 21, 2010
37044;4513;9;Feb 23, 2010
37045;9260;8;Feb 27, 2016
37045;1797;7;Jun 12, 2016
37045;32268;6;Mar 27, 2016
37046;32438;1;Jul 24, 2016
37047;35608;8;Jul 26, 2018
37048;227;10;Feb 25, 2014
37049;11933;8;Mar 14, 2015
37050;195;10;Apr 5, 2010
37051;1887;8;Sep 5, 2017
37052;226;1;Apr 24, 2009
37052;8934;8;Apr 3, 2011
37052;239;10;Dec 29, 2010
37052;8795;8;Dec 31, 2010
37052;92;9;May 27, 2009
37053;2159;10;Jan 1, 2011
37054;11617;8;Jan 31, 2014
37055;6702;6;Dec 19, 2017
37055;16498;9;Dec 19, 2017
37055;1816;3;Dec 19, 2017
37055;269;7;Dec 20, 2017
37055;5114;10;Dec 20, 2017
37055;11757;4;Dec 20, 2017
37055;30;8;Dec 22, 2017
37055;1535;9;Dec 26, 2017
37056;13759;8;May 10, 2013
37057;74;6;Jul 10, 2011
37058;30831;4;Aug 4, 2016
37058;31240;9;Dec 15, 2016
37059;19;9;Jan 9, 2008
37060;9289;8;Apr 13, 2015
37060;4181;9;Nov 10, 2014
37061;28961;6;Jun 30, 2015
37061;6045;3;Mar 19, 2016
37061;9014;2;Oct 11, 2015
37062;6880;10;Jan 16, 2015
37063;18153;4;Mar 17, 2016
37063;33;10;Mar 18, 2016
37063;8142;5;Mar 20, 2016
37064;576;6;Dec 3, 2008
37064;341;10;Nov 22, 2007
37064;195;8;Nov 27, 2007
37065;22297;7;Dec 27, 2014
37065;12355;9;Jan 2, 2015
37065;33010;7;Jul 23, 2018
37065;28701;6;Jun 28, 2015
37065;28805;8;Mar 7, 2016
37065;6802;9;May 17, 2016
37065;32182;8;Sep 27, 2016
37066;16498;9;Nov 22, 2017
37067;12175;6;Apr 5, 2016
37068;8086;9;Apr 20, 2015
37068;31859;10;Apr 24, 2016
37068;13599;10;Jun 3, 2015
37068;14813;10;May 17, 2015
37068;3972;8;Sep 13, 2015
